leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes
39-2026-07-07-L01,39,2026-07-07,Tuesday,outbound,activity-39-2026-07-07-001,out_of_home_family_activity,Z6,Z6,2026-07-07 15:00:00,2026-07-07 15:00:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,29.875,57.875,2.0,17.972,0.476667,extreme_heat,W1,workday,P0_no_policy,28.0,415.5,1.3,540.15,0.0
39-2026-07-07-L02,39,2026-07-07,Tuesday,return_home,activity-39-2026-07-07-001,return_home,Z6,Z6,2026-07-07 16:30:00,2026-07-07 16:30:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,34.942,62.942,2.0,15.366,0.476667,extreme_heat,W1,workday,P0_no_policy,28.0,352.066667,1.3,457.686667,0.0
4-2026-07-07-L01,4,2026-07-07,Tuesday,outbound,activity-4-2026-07-07-003,work,Z4,Z4,2026-07-07 10:00:00,2026-07-07 10:00:00,bus,False,,False,False,bus,True,6.857,0.0,6.857,18.0,0.0,31.633,56.491,2.0,17.52,0.671373,normal,W1,workday,P0_no_policy,24.857,207.856,1.0,207.856,0.0
4-2026-07-07-L02,4,2026-07-07,Tuesday,return_home,activity-4-2026-07-07-003,return_home,Z4,Z4,2026-07-07 19:30:00,2026-07-07 19:30:00,bus,False,,False,False,bus,True,6.857,0.0,6.857,18.0,0.0,31.601,56.459,2.0,17.537,0.682484,normal,W1,workday,P0_no_policy,24.857,164.999,1.0,164.999,0.0
41-2026-07-07-L01,41,2026-07-07,Tuesday,outbound,activity-41-2026-07-07-002,shopping,Z7,Z7,2026-07-07 09:40:00,2026-07-07 09:40:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,24.096,40.896,2.0,15.221,0.671373,normal,W1,workday,P0_no_policy,16.8,123.6,1.3,160.68,0.0
41-2026-07-07-L02,41,2026-07-07,Tuesday,return_home,activity-41-2026-07-07-002,return_home,Z7,Z7,2026-07-07 11:00:00,2026-07-07 11:00:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,20.408,39.408,2.0,17.972,0.476667,extreme_heat,W1,workday,P0_no_policy,19.0,196.0,1.3,254.8,0.0
44-2026-07-07-L01,44,2026-07-07,Tuesday,outbound,activity-44-2026-07-07-001,medical,Z4,Z7,2026-07-07 10:35:00,2026-07-07 10:35:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,28.019,47.019,5.0,35.0,,normal,W1,workday,P0_no_policy,19.0,176.0,1.3,228.8,0.0
44-2026-07-07-L02,44,2026-07-07,Tuesday,return_home,activity-44-2026-07-07-001,return_home,Z7,Z4,2026-07-07 13:00:00,2026-07-07 13:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,28.019,46.019,5.0,35.0,,extreme_heat,W1,workday,P0_no_policy,18.0,260.0,1.3,338.0,0.0
46-2026-07-07-L01,46,2026-07-07,Tuesday,outbound,activity-46-2026-07-07-001,shopping,Z5,Z5,2026-07-07 15:45:00,2026-07-07 15:45:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,15.468,43.468,2.0,17.972,0.476667,extreme_heat,W1,workday,P0_no_policy,28.0,399.5,1.3,519.35,0.0
46-2026-07-07-L02,46,2026-07-07,Tuesday,return_home,activity-46-2026-07-07-001,return_home,Z5,Z5,2026-07-07 17:30:00,2026-07-07 17:30:00,bus,False,,False,False,bus,True,5.714,0.0,5.714,18.0,0.0,18.516,42.231,2.0,15.014,0.944444,extreme_heat,W1,workday,P0_no_policy,23.714,251.854,1.3,327.4102,0.0
47-2026-07-07-L01,47,2026-07-07,Tuesday,outbound,activity-47-2026-07-07-002,medical,Z3,Z6,2026-07-07 13:05:00,2026-07-07 13:05:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,26.024,44.024,4.0,35.0,,extreme_heat,W1,workday,P0_no_policy,18.0,260.0,1.3,338.0,0.0
47-2026-07-07-L02,47,2026-07-07,Tuesday,return_home,activity-47-2026-07-07-002,return_home,Z6,Z3,2026-07-07 17:00:00,2026-07-07 17:00:00,bus,False,,False,False,bus,True,6.429,0.0,6.429,15.0,0.0,66.345,87.773,2.0,15.102,0.733333,extreme_heat,W1,workday,P0_no_policy,21.429,245.148,1.3,318.6924,0.0
48-2026-07-07-L01,48,2026-07-07,Tuesday,outbound,activity-48-2026-07-07-003,medical,Z3,Z1,2026-07-07 10:00:00,2026-07-07 10:00:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,30.073,46.873,2.0,16.761,0.671373,normal,W1,workday,P0_no_policy,16.8,140.4,1.3,182.52,0.0
48-2026-07-07-L02,48,2026-07-07,Tuesday,return_home,activity-48-2026-07-07-003,return_home,Z1,Z3,2026-07-07 12:00:00,2026-07-07 12:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,0.0,13.092,28.092,4.0,35.0,,extreme_heat,W1,workday,P0_no_policy,15.0,180.0,1.3,234.0,0.0
49-2026-07-07-L01,49,2026-07-07,Tuesday,outbound,activity-49-2026-07-07-002,out_of_home_family_activity,Z7,Z7,2026-07-07 10:05:00,2026-07-07 10:05:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,26.246,39.446,4.0,35.0,,normal,W1,workday,P0_no_policy,13.2,110.6,1.3,143.78,0.0
49-2026-07-07-L02,49,2026-07-07,Tuesday,return_home,activity-49-2026-07-07-002,return_home,Z7,Z7,2026-07-07 15:00:00,2026-07-07 15:00:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,56.226,75.226,2.0,17.972,0.476667,extreme_heat,W1,workday,P0_no_policy,19.0,279.0,1.3,362.7,0.0
5-2026-07-07-L01,5,2026-07-07,Tuesday,outbound,activity-5-2026-07-07-002,work,Z4,Z1,2026-07-07 09:00:00,2026-07-07 09:00:00,metro,False,,False,False,metro,True,4.673,0.0,4.673,13.0,0.0,58.019,75.692,6.0,35.0,,normal,W1,workday,P0_no_policy,17.673,116.038,1.0,116.038,0.0
5-2026-07-07-L02,5,2026-07-07,Tuesday,return_home,activity-5-2026-07-07-002,return_home,Z1,Z4,2026-07-07 20:30:00,2026-07-07 20:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,58.019,77.019,6.0,35.0,,normal,W1,workday,P0_no_policy,19.0,87.0,1.0,87.0,0.0
7-2026-07-07-L01,7,2026-07-07,Tuesday,outbound,activity-7-2026-07-07-002,work,Z1,Z1,2026-07-07 09:05:00,2026-07-07 09:05:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,10.627,25.127,4.0,35.0,,normal,W1,workday,P0_no_policy,14.5,87.116667,1.0,87.116667,0.0
7-2026-07-07-L02,7,2026-07-07,Tuesday,return_home,activity-7-2026-07-07-002,return_home,Z1,Z1,2026-07-07 18:00:00,2026-07-07 18:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,10.627,25.127,4.0,35.0,,normal,W1,workday,P0_no_policy,14.5,145.0,1.0,145.0,0.0
8-2026-07-07-L01,8,2026-07-07,Tuesday,outbound,activity-8-2026-07-07-002,work,Z6,Z6,2026-07-07 08:35:00,2026-07-07 08:35:00,bus,False,,False,False,bus,True,5.714,0.0,5.714,18.0,0.0,30.269,53.983,2.0,15.03,0.924444,normal,W1,workday,P0_no_policy,23.714,127.57,1.0,127.57,0.0
8-2026-07-07-L02,8,2026-07-07,Tuesday,return_home,activity-8-2026-07-07-002,return_home,Z6,Z6,2026-07-07 18:00:00,2026-07-07 18:00:00,ride_hailing,False,,False,False,ride_hailing,True,14.667,0.0,14.667,2.0,0.0,15.029,31.695,24.51,27.519,0.945,normal,W1,workday,P0_no_policy,14.667,146.67,1.0,146.67,0.0
9-2026-07-07-L01,9,2026-07-07,Tuesday,outbound,activity-9-2026-07-07-002,work,Z7,Z3,2026-07-07 07:35:00,2026-07-07 07:35:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,9.443,43.092,65.535,5.0,35.0,,normal,W1,workday,P0_no_policy,13.0,49.0,1.0,49.0,0.0
9-2026-07-07-L02,9,2026-07-07,Tuesday,return_home,activity-9-2026-07-07-002,return_home,Z3,Z7,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,9.211,43.092,65.303,5.0,35.0,,extreme_heat,W1,workday,P0_no_policy,13.0,146.0,1.0,146.0,0.0
1-2026-07-11-L01,1,2026-07-11,Saturday,outbound,activity-1-2026-07-11-007,visit,Z3,Z3,2026-07-11 11:10:00,2026-07-11 11:10:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,10.127,18.127,20.91,32.947,0.477222,extreme_heat,W1,rest_day,P0_no_policy,6.0,60.0,1.0,60.0,0.0
1-2026-07-11-L02,1,2026-07-11,Saturday,between_activities,activity-1-2026-07-11-008,social_leisure,Z3,Z2,2026-07-11 15:05:00,2026-07-11 15:05:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,7.0,25.986,47.986,4.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,15.0,222.5,1.0,222.5,0.0
1-2026-07-11-L03,1,2026-07-11,Saturday,return_home,activity-1-2026-07-11-008,return_home,Z2,Z3,2026-07-11 18:00:00,2026-07-11 18:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,10.0,25.986,50.486,4.0,35.0,,normal,W1,rest_day,P0_no_policy,14.5,140.0,1.0,140.0,0.0
10-2026-07-11-L01,10,2026-07-11,Saturday,outbound,activity-10-2026-07-11-009,medical,Z5,Z5,2026-07-11 11:25:00,2026-07-11 11:25:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,38.049,66.049,2.0,17.971,0.477222,extreme_heat,W1,rest_day,P0_no_policy,28.0,313.033333,1.0,313.033333,0.0
10-2026-07-11-L02,10,2026-07-11,Saturday,return_home,activity-10-2026-07-11-009,return_home,Z5,Z5,2026-07-11 16:00:00,2026-07-11 16:00:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,18.867,28.867,33.87,32.945,0.477778,extreme_heat,W1,rest_day,P0_no_policy,8.0,112.0,1.0,112.0,0.0
11-2026-07-11-L01,11,2026-07-11,Saturday,outbound,activity-11-2026-07-11-008,social_leisure,Z5,Z5,2026-07-11 10:00:00,2026-07-11 10:00:00,bus,False,,False,False,bus,True,6.857,0.0,6.857,18.0,0.0,31.119,55.977,2.0,17.512,0.671373,normal,W1,rest_day,P0_no_policy,24.857,207.856,1.0,207.856,0.0
11-2026-07-11-L02,11,2026-07-11,Saturday,between_activities,activity-11-2026-07-11-009,shopping,Z5,Z5,2026-07-11 13:45:00,2026-07-11 13:45:00,walk,False,,False,False,walk,True,0.0,0.0,0.0,0.0,0.0,51.188,51.188,0.0,4.8,,extreme_heat,W1,rest_day,P0_no_policy,51.188,804.008,1.0,804.008,0.0
11-2026-07-11-L03,11,2026-07-11,Saturday,between_activities,activity-11-2026-07-11-010,social_leisure,Z5,Z5,2026-07-11 19:10:00,2026-07-11 19:10:00,ride_hailing,False,,False,False,ride_hailing,True,25.893,0.0,25.893,2.0,0.0,12.09,39.983,21.07,27.89,0.683039,normal,W1,rest_day,P0_no_policy,25.893,201.251,1.0,201.251,0.0
11-2026-07-11-L04,11,2026-07-11,Saturday,return_home,activity-11-2026-07-11-010,return_home,Z5,Z5,2026-07-11 22:30:00,2026-07-11 22:30:00,bus,False,,False,False,bus,True,15.714,0.0,15.714,18.0,0.0,29.828,63.542,2.0,17.996,0.313889,normal,W1,rest_day,P0_no_policy,33.714,94.875333,1.0,94.875333,0.0
12-2026-07-11-L01,12,2026-07-11,Saturday,outbound,activity-12-2026-07-11-007,social_leisure,Z5,Z5,2026-07-11 12:15:00,2026-07-11 12:15:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,7.299,17.299,16.72,32.945,0.477778,extreme_heat,W1,rest_day,P0_no_policy,8.0,96.0,1.0,96.0,0.0
12-2026-07-11-L02,12,2026-07-11,Saturday,between_activities,activity-12-2026-07-11-008,shopping,Z5,Z7,2026-07-11 15:00:00,2026-07-11 15:00:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,29.362,48.362,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,19.0,282.5,1.0,282.5,0.0
12-2026-07-11-L03,12,2026-07-11,Saturday,return_home,activity-12-2026-07-11-008,return_home,Z7,Z5,2026-07-11 17:00:00,2026-07-11 17:00:00,metro,False,,False,False,metro,True,3.04,0.0,3.04,13.0,0.0,29.362,45.402,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,16.04,184.48,1.0,184.48,0.0
13-2026-07-11-L01,13,2026-07-11,Saturday,outbound,activity-13-2026-07-11-009,social_leisure,Z2,Z2,2026-07-11 08:25:00,2026-07-11 08:25:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,16.488,30.988,4.0,35.0,,normal,W1,rest_day,P0_no_policy,14.5,67.5,1.0,67.5,0.0
13-2026-07-11-L02,13,2026-07-11,Saturday,between_activities,activity-13-2026-07-11-010,out_of_home_family_activity,Z2,Z3,2026-07-11 13:05:00,2026-07-11 13:05:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,7.0,25.986,47.986,4.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,15.0,215.0,1.0,215.0,0.0
13-2026-07-11-L03,13,2026-07-11,Saturday,between_activities,activity-13-2026-07-11-011,visit,Z3,Z3,2026-07-11 19:45:00,2026-07-11 19:45:00,bus,False,,False,False,bus,True,7.125,0.0,7.125,12.0,0.0,47.582,66.707,2.0,17.989,0.331928,normal,W1,rest_day,P0_no_policy,19.125,121.875,1.0,121.875,0.0
13-2026-07-11-L04,13,2026-07-11,Saturday,return_home,activity-13-2026-07-11-011,return_home,Z3,Z2,2026-07-11 22:30:00,2026-07-11 22:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,9.0,25.986,50.986,4.0,35.0,,normal,W1,rest_day,P0_no_policy,16.0,45.5,1.0,45.5,0.0
14-2026-07-11-L01,14,2026-07-11,Saturday,outbound,activity-14-2026-07-11-008,shopping,Z6,Z3,2026-07-11 14:35:00,2026-07-11 14:35:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,26.024,45.024,4.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,19.0,299.0,1.0,299.0,0.0
14-2026-07-11-L02,14,2026-07-11,Saturday,return_home,activity-14-2026-07-11-008,return_home,Z3,Z6,2026-07-11 16:30:00,2026-07-11 16:30:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,26.024,44.024,4.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,18.0,226.0,1.0,226.0,0.0
15-2026-07-11-L01,15,2026-07-11,Saturday,outbound,activity-15-2026-07-11-008,social_leisure,Z7,Z5,2026-07-11 12:30:00,2026-07-11 12:30:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,29.362,47.362,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,18.0,242.0,1.0,242.0,0.0
15-2026-07-11-L02,15,2026-07-11,Saturday,return_home,activity-15-2026-07-11-008,return_home,Z5,Z7,2026-07-11 15:30:00,2026-07-11 15:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,29.362,48.362,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,19.0,273.0,1.0,273.0,0.0
16-2026-07-11-L01,16,2026-07-11,Saturday,outbound,activity-16-2026-07-11-008,social_leisure,Z1,Z1,2026-07-11 09:10:00,2026-07-11 09:10:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,7.85,22.35,3.0,35.0,,normal,W1,rest_day,P0_no_policy,14.5,89.35,1.0,89.35,0.0
16-2026-07-11-L02,16,2026-07-11,Saturday,between_activities,activity-16-2026-07-11-010,visit,Z1,Z5,2026-07-11 18:00:00,2026-07-11 18:00:00,metro,False,,False,False,metro,True,5.04,0.0,5.04,13.0,11.5,56.214,85.754,6.0,35.0,,normal,W1,rest_day,P0_no_policy,18.04,164.4,1.0,164.4,0.0
16-2026-07-11-L03,16,2026-07-11,Saturday,return_home,activity-16-2026-07-11-010,return_home,Z5,Z1,2026-07-11 22:30:00,2026-07-11 22:30:00,metro,False,,False,False,metro,True,7.2,0.0,7.2,13.0,9.0,56.214,85.414,6.0,35.0,,normal,W1,rest_day,P0_no_policy,20.2,55.6,1.0,55.6,0.0
18-2026-07-11-L01,18,2026-07-11,Saturday,outbound,activity-18-2026-07-11-008,social_leisure,Z7,Z7,2026-07-11 08:50:00,2026-07-11 08:50:00,bus,False,,False,False,bus,True,4.0,0.0,4.0,12.0,0.0,50.959,66.959,2.0,15.112,0.924444,normal,W1,rest_day,P0_no_policy,16.0,92.0,1.0,92.0,0.0
18-2026-07-11-L02,18,2026-07-11,Saturday,between_activities,activity-18-2026-07-11-009,social_leisure,Z7,Z1,2026-07-11 14:00:00,2026-07-11 14:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,0.0,30.0,45.0,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,15.0,240.0,1.0,240.0,0.0
18-2026-07-11-L03,18,2026-07-11,Saturday,between_activities,activity-18-2026-07-11-010,visit,Z1,Z2,2026-07-11 20:30:00,2026-07-11 20:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,0.0,12.894,28.894,4.0,35.0,,normal,W1,rest_day,P0_no_policy,16.0,80.0,1.0,80.0,0.0
18-2026-07-11-L04,18,2026-07-11,Saturday,return_home,activity-18-2026-07-11-010,return_home,Z2,Z7,2026-07-11 22:00:00,2026-07-11 22:00:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,0.0,42.894,58.894,5.0,35.0,,normal,W1,rest_day,P0_no_policy,16.0,53.5,1.0,53.5,0.0
19-2026-07-11-L01,19,2026-07-11,Saturday,outbound,activity-19-2026-07-11-009,shopping,Z3,Z3,2026-07-11 12:50:00,2026-07-11 12:50:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,5.456,13.456,14.0,32.944,0.478333,extreme_heat,W1,rest_day,P0_no_policy,6.0,78.0,1.0,78.0,0.0
19-2026-07-11-L02,19,2026-07-11,Saturday,return_home,activity-19-2026-07-11-009,return_home,Z3,Z3,2026-07-11 14:00:00,2026-07-11 14:00:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,5.456,13.456,14.0,32.945,0.477778,extreme_heat,W1,rest_day,P0_no_policy,6.0,96.0,1.0,96.0,0.0
2-2026-07-11-L01,2,2026-07-11,Saturday,outbound,activity-2-2026-07-11-007,out_of_home_family_care,Z7,Z2,2026-07-11 09:35:00,2026-07-11 09:35:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,42.894,56.094,5.0,35.0,,normal,W1,rest_day,P0_no_policy,13.2,98.483333,1.0,98.483333,0.0
2-2026-07-11-L02,2,2026-07-11,Saturday,return_home,activity-2-2026-07-11-007,return_home,Z2,Z7,2026-07-11 13:00:00,2026-07-11 13:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,0.0,42.894,57.894,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,15.0,215.0,1.0,215.0,0.0
20-2026-07-11-L01,20,2026-07-11,Saturday,outbound,activity-20-2026-07-11-008,medical,Z2,Z2,2026-07-11 08:25:00,2026-07-11 08:25:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,15.922,30.422,4.0,35.0,,normal,W1,rest_day,P0_no_policy,14.5,67.5,1.0,67.5,0.0
20-2026-07-11-L02,20,2026-07-11,Saturday,return_home,activity-20-2026-07-11-008,return_home,Z2,Z2,2026-07-11 10:00:00,2026-07-11 10:00:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,15.922,29.122,4.0,35.0,,normal,W1,rest_day,P0_no_policy,13.2,105.6,1.0,105.6,0.0
21-2026-07-11-L01,21,2026-07-11,Saturday,outbound,activity-21-2026-07-11-006,social_leisure,Z9,Z9,2026-07-11 08:20:00,2026-07-11 08:20:00,ride_hailing,False,,False,False,ride_hailing,True,20.0,0.0,20.0,2.0,0.0,24.825,46.825,36.67,27.548,0.925,normal,W1,rest_day,P0_no_policy,20.0,90.0,1.1,99.0,0.0
21-2026-07-11-L02,21,2026-07-11,Saturday,between_activities,activity-21-2026-07-11-007,social_leisure,Z9,Z9,2026-07-11 17:05:00,2026-07-11 17:05:00,ride_hailing,False,,False,False,ride_hailing,True,15.0,0.0,15.0,2.0,0.0,15.099,32.099,24.76,27.758,0.733889,extreme_heat,W1,rest_day,P0_no_policy,15.0,180.0,1.1,198.0,0.0
21-2026-07-11-L03,21,2026-07-11,Saturday,return_home,activity-21-2026-07-11-007,return_home,Z9,Z9,2026-07-11 20:30:00,2026-07-11 20:30:00,ride_hailing,False,,False,False,ride_hailing,True,16.0,0.0,16.0,2.0,0.0,15.584,33.584,29.04,32.992,0.313889,normal,W1,rest_day,P0_no_policy,16.0,80.0,1.1,88.0,0.0
22-2026-07-11-L01,22,2026-07-11,Saturday,outbound,activity-22-2026-07-11-008,social_leisure,Z5,Z5,2026-07-11 09:20:00,2026-07-11 09:20:00,bus,False,,False,False,bus,True,6.857,0.0,6.857,18.0,0.0,46.877,71.735,2.0,15.287,0.684444,normal,W1,rest_day,P0_no_policy,24.857,174.732333,1.1,192.205566,0.0
22-2026-07-11-L02,22,2026-07-11,Saturday,between_activities,activity-22-2026-07-11-009,visit,Z5,Z5,2026-07-11 14:30:00,2026-07-11 14:30:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,28.873,56.873,2.0,17.972,0.476667,extreme_heat,W1,rest_day,P0_no_policy,28.0,439.0,1.1,482.9,0.0
22-2026-07-11-L03,22,2026-07-11,Saturday,return_home,activity-22-2026-07-11-009,return_home,Z5,Z5,2026-07-11 19:00:00,2026-07-11 19:00:00,ride_hailing,False,,False,False,ride_hailing,True,10.667,0.0,10.667,2.0,0.0,14.559,27.226,24.17,27.89,0.683039,normal,W1,rest_day,P0_no_policy,10.667,85.336,1.1,93.8696,0.0
23-2026-07-11-L01,23,2026-07-11,Saturday,outbound,activity-23-2026-07-11-006,social_leisure,Z5,Z7,2026-07-11 08:30:00,2026-07-11 08:30:00,metro,False,,False,False,metro,True,6.048,0.0,6.048,13.0,0.0,29.362,48.41,5.0,35.0,,normal,W1,rest_day,P0_no_policy,19.048,100.24,1.1,110.264,0.0
23-2026-07-11-L02,23,2026-07-11,Saturday,return_home,activity-23-2026-07-11-006,return_home,Z7,Z5,2026-07-11 10:30:00,2026-07-11 10:30:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,29.362,47.362,5.0,35.0,,normal,W1,rest_day,P0_no_policy,18.0,170.0,1.1,187.0,0.0
25-2026-07-11-L01,25,2026-07-11,Saturday,outbound,activity-25-2026-07-11-006,shopping,Z7,Z7,2026-07-11 17:30:00,2026-07-11 17:30:00,bus,False,,False,False,bus,True,4.0,0.0,4.0,12.0,0.0,39.07,55.07,2.0,15.014,0.944444,extreme_heat,W1,rest_day,P0_no_policy,16.0,170.0,1.1,187.0,0.0
25-2026-07-11-L02,25,2026-07-11,Saturday,return_home,activity-25-2026-07-11-006,return_home,Z7,Z7,2026-07-11 19:30:00,2026-07-11 19:30:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,34.643,51.443,2.0,16.933,0.681928,normal,W1,rest_day,P0_no_policy,16.8,111.6,1.1,122.76,0.0
26-2026-07-11-L01,26,2026-07-11,Saturday,outbound,activity-26-2026-07-11-006,visit,Z8,Z3,2026-07-11 12:05:00,2026-07-11 12:05:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,7.0,43.394,69.394,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,19.0,238.0,1.1,261.8,0.0
26-2026-07-11-L02,26,2026-07-11,Saturday,return_home,activity-26-2026-07-11-006,return_home,Z3,Z8,2026-07-11 16:30:00,2026-07-11 16:30:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,7.788,43.394,69.182,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,18.0,218.0,1.1,239.8,0.0
27-2026-07-11-L01,27,2026-07-11,Saturday,outbound,activity-27-2026-07-11-009,shopping,Z3,Z3,2026-07-11 12:50:00,2026-07-11 12:50:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,5.231,13.231,14.0,32.944,0.478333,extreme_heat,W1,rest_day,P0_no_policy,6.0,78.0,1.1,85.8,0.0
27-2026-07-11-L02,27,2026-07-11,Saturday,return_home,activity-27-2026-07-11-009,return_home,Z3,Z3,2026-07-11 14:30:00,2026-07-11 14:30:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,10.548,29.548,2.0,17.972,0.476667,extreme_heat,W1,rest_day,P0_no_policy,19.0,304.0,1.1,334.4,0.0
3-2026-07-11-L01,3,2026-07-11,Saturday,outbound,activity-3-2026-07-11-007,social_leisure,Z2,Z2,2026-07-11 11:35:00,2026-07-11 11:35:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,11.752,19.752,23.32,32.947,0.477222,extreme_heat,W1,rest_day,P0_no_policy,6.0,66.0,1.0,66.0,0.0
3-2026-07-11-L02,3,2026-07-11,Saturday,between_activities,activity-3-2026-07-11-008,out_of_home_family_activity,Z2,Z1,2026-07-11 15:00:00,2026-07-11 15:00:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,13.697,21.697,26.21,32.947,0.477222,extreme_heat,W1,rest_day,P0_no_policy,6.0,90.0,1.0,90.0,0.0
3-2026-07-11-L03,3,2026-07-11,Saturday,return_home,activity-3-2026-07-11-008,return_home,Z1,Z2,2026-07-11 21:30:00,2026-07-11 21:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,0.0,12.894,28.894,4.0,35.0,,normal,W1,rest_day,P0_no_policy,16.0,64.0,1.0,64.0,0.0
30-2026-07-11-L01,30,2026-07-11,Saturday,outbound,activity-30-2026-07-11-008,shopping,Z1,Z1,2026-07-11 13:20:00,2026-07-11 13:20:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,9.045,28.045,2.0,17.972,0.476667,extreme_heat,W1,rest_day,P0_no_policy,19.0,275.0,1.1,302.5,0.0
30-2026-07-11-L02,30,2026-07-11,Saturday,return_home,activity-30-2026-07-11-008,return_home,Z1,Z1,2026-07-11 14:00:00,2026-07-11 14:00:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,4.485,12.485,14.0,32.945,0.477778,extreme_heat,W1,rest_day,P0_no_policy,6.0,96.0,1.1,105.6,0.0
