leg_id,agent_id,leg_role,purpose,request_time,dispatch_priority,dispatch_priority_policy,dispatch_priority_group_rank,effective_dispatch_priority,age_group,origin_zone,destination_zone,coupon_bound,coupon_scheme_id,coupon_pricing_type,coupon_fare_eligible,coupon_ineligibility_reason,fare_before_coupon_yuan,fare_after_coupon_yuan,request_network_distance_km,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,queue_wait_min,pending_queue_size_at_dispatch,dispatch_sequence,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,policy,experiment_condition,day_type
411-2026-07-07-L01,411,outbound,work,467.85,0.541428329,P0_first_come,0,0.541428329,40-59,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,467.85,18.653,0.0,2,75,N9RH-workday-Z9-014,10,467.85,563.3854170000001,0.0,6,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
634-2026-07-07-L01,634,outbound,work,467.85,0.730190836,P0_first_come,0,0.730190836,40-59,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,467.85,18.653,0.0,1,76,N9RH-workday-Z9-015,10,467.85,564.023134,0.0,5,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
201-2026-07-07-L01,201,outbound,work,468.25,0.44216525,P0_first_come,0,0.44216525,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,24.49,24.49,6.884,0.0,True,,468.25,9.333,0.0,1,77,N9RH-workday-Z4-001,13,468.25,497.486708,467.78489133333335,12,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
275-2026-07-07-L01,275,outbound,work,469.4,0.008434467,P0_first_come,0,0.008434467,18-39,Z7,Z5,False,percentage,percentage,False,coupon_unavailable,52.15,52.15,17.128,0.0,True,,469.4,7.0,0.0,1,78,N9RH-workday-Z7-004,37,469.4,526.043814,0.0,36,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
535-2026-07-07-L01,535,outbound,work,469.56666666666666,0.431531056,P0_first_come,0,0.431531056,40-59,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,469.56666666666666,7.0,0.0,3,79,N9RH-workday-Z3-005,16,469.56666666666666,498.8015036666667,0.0,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
481-2026-07-07-L01,481,outbound,work,469.56666666666666,0.830192237,P0_first_come,0,0.830192237,40-59,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,469.56666666666666,7.0,0.0,2,80,N9RH-workday-Z3-006,16,469.56666666666666,498.8654446666667,0.0,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
223-2026-07-07-L01,223,outbound,work,469.56666666666666,0.890707659,P0_first_come,0,0.890707659,18-39,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,469.56666666666666,7.0,0.0,1,81,N9RH-workday-Z3-007,16,469.56666666666666,498.73821566666663,0.0,13,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
524-2026-07-07-L01,524,outbound,social_leisure,469.76666666666665,0.22891822,P0_first_come,0,0.22891822,40-59,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,27.19,27.19,7.885,0.0,True,,469.76666666666665,9.805,0.0,1,82,N9RH-workday-Z6-008,15,469.76666666666665,502.72262466666666,0.0,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
402-2026-07-07-L01,402,outbound,work,469.8833333333333,0.91316876,P0_first_come,0,0.91316876,40-59,Z2,Z1,True,percentage,percentage,True,,26.21,20.97,7.521,5.24,True,,469.8833333333333,7.0,0.0,1,83,N9RH-workday-Z2-011,33,469.8833333333333,498.9839323333333,0.0,32,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
191-2026-07-07-L01,191,outbound,work,470.8,0.622740308,P0_first_come,0,0.622740308,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,25.28,25.28,7.179,0.0,True,,470.8,7.0,0.0,1,84,N9RH-workday-Z2-003,34,470.8,498.996895,470.75309899999996,33,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
182-2026-07-07-L01,182,outbound,work,473.03333333333336,0.435316109,P0_first_come,0,0.435316109,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,41.32,41.32,13.118,0.0,True,,473.03333333333336,11.21,0.0,1,85,N9RH-workday-Z6-001,15,473.03333333333336,523.1089873333333,470.5942556666667,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
680-2026-07-07-L01,680,outbound,work,474.01666666666665,0.935134613,P0_first_come,0,0.935134613,40-59,Z6,Z6,True,percentage,percentage,True,,40.77,32.62,12.913,8.15,True,,474.01666666666665,11.631,0.0,1,86,N9RH-workday-Z6-009,14,474.01666666666665,524.0223446666666,0.0,13,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
8-2026-07-07-L01,8,outbound,work,475.1166666666667,0.016951807,P0_first_come,0,0.016951807,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,24.51,24.51,6.893,0.0,True,,475.1166666666667,12.098,0.0,1,87,N9RH-workday-Z6-010,13,475.1166666666667,507.7627816666667,0.0,12,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
24-2026-07-07-L01,24,outbound,work,476.1666666666667,0.93358991,P0_first_come,0,0.93358991,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,39.56,39.56,12.466,0.0,True,,476.1666666666667,12.549,0.0,1,88,N9RH-workday-Z6-011,12,476.1666666666667,525.9904416666667,0.0,11,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
518-2026-07-07-L01,518,outbound,work,477.1333333333333,0.605704635,P0_first_come,0,0.605704635,40-59,Z7,Z7,True,percentage,percentage,True,,41.87,33.5,13.322,8.37,True,,477.1333333333333,9.635,0.0,1,89,N9RH-workday-Z4-002,37,477.1333333333333,526.7278913333333,476.4797336666667,36,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
344-2026-07-07-L01,344,outbound,work,477.43333333333334,0.48264979,P0_first_come,0,0.48264979,18-39,Z1,Z2,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,477.43333333333334,9.762,0.0,1,90,N9RH-workday-Z1-003,45,477.43333333333334,509.82605533333333,450.4334206666667,44,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
95-2026-07-07-L01,95,outbound,work,478.4166666666667,0.725797811,P0_first_come,0,0.725797811,18-39,Z1,Z1,False,percentage,percentage,False,coupon_unavailable,17.59,17.59,4.329,0.0,True,,478.4166666666667,10.0,0.0,1,91,N9RH-workday-Z1-004,44,478.4166666666667,501.4835006666667,470.67414833333333,43,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
497-2026-07-07-L01,497,outbound,work,479.01666666666665,0.051104319,P0_first_come,0,0.051104319,40-59,Z5,Z5,True,percentage,percentage,True,,22.56,18.05,6.169,4.51,True,,479.01666666666665,13.333,0.0,1,92,N9RH-workday-Z5-002,19,479.01666666666665,511.0288056666667,428.7784366666666,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
392-2026-07-07-L01,392,outbound,work,479.4,0.033083881,P0_first_come,0,0.033083881,18-39,Z3,Z6,False,percentage,percentage,False,coupon_unavailable,46.89,46.89,15.181,0.0,True,,479.4,10.0,0.0,1,93,N9RH-workday-Z3-003,14,479.4,535.513813,473.1946796666667,13,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
6-2026-07-07-L01,6,outbound,work,481.05,0.564653736,P0_first_come,0,0.564653736,18-39,Z6,Z9,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,481.05,13.333,0.0,1,94,N9RH-workday-Z6-012,11,481.05,562.097306,0.0,10,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
307-2026-07-07-L01,307,outbound,work,482.1,0.899925459,P0_first_come,0,0.899925459,18-39,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,34.07,34.07,10.434,0.0,True,,482.1,20.0,0.0,1,95,N9RH-workday-Z6-005,6,482.1,530.964321,472.79048966666664,5,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
485-2026-07-07-L01,485,outbound,work,482.15,0.057998851,P0_first_come,0,0.057998851,40-59,Z9,Z9,True,percentage,percentage,True,,34.01,27.21,10.412,6.8,True,,482.15,20.0,0.0,1,96,N9RH-workday-Z9-016,5,482.15,531.026515,0.0,4,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
324-2026-07-07-L01,324,outbound,work,484.05,0.697284017,P0_first_come,0,0.697284017,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,20.03,20.03,5.235,0.0,True,,484.05,13.333,0.0,1,97,N9RH-workday-Z4-010,12,484.05,511.93846500000006,0.0,11,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
398-2026-07-07-L01,398,outbound,work,488.6166666666667,0.82776685,P0_first_come,0,0.82776685,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,33.17,33.17,10.1,0.0,True,,488.6166666666667,13.333,0.0,1,98,N9RH-workday-Z4-011,11,488.6166666666667,530.1053376666667,0.0,10,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
112-2026-07-07-L01,112,outbound,work,490.1333333333333,0.283557458,P0_first_come,0,0.283557458,18-39,Z8,Z2,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,490.1333333333333,13.333,0.0,1,99,N9RH-workday-Z8-005,16,490.1333333333333,531.8473633333333,0.0,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
781-2026-07-07-L01,781,outbound,medical,490.46666666666664,0.114957212,P0_first_come,0,0.114957212,60+,Z7,Z5,True,percentage,percentage,True,,52.15,41.72,17.128,10.43,True,,490.46666666666664,10.0,0.0,1,100,N9RH-workday-Z5-001,37,490.46666666666664,548.4630756666667,477.44012166666664,36,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
181-2026-07-07-L01,181,outbound,work,491.53333333333336,0.593664738,P0_first_come,0,0.593664738,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,31.27,31.27,9.395,0.0,True,,491.53333333333336,13.333,0.0,1,101,N9RH-workday-Z2-002,12,491.53333333333336,531.2628373333334,482.8993663333333,11,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
458-2026-07-07-L01,458,outbound,work,492.51666666666665,0.492055592,P0_first_come,0,0.492055592,40-59,Z4,Z7,True,percentage,percentage,True,,50.03,40.02,16.345,10.01,True,,492.51666666666665,15.333,0.0,2,102,N9RH-workday-Z4-012,10,492.51666666666665,560.1048436666667,0.0,9,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
655-2026-07-07-L01,655,outbound,work,492.51666666666665,0.879535048,P0_first_come,0,0.879535048,40-59,Z4,Z7,True,percentage,percentage,True,,50.03,40.02,16.345,10.01,True,,492.51666666666665,15.333,0.0,1,103,N9RH-workday-Z4-013,10,492.51666666666665,559.9507956666666,0.0,8,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
178-2026-07-07-L01,178,outbound,work,493.9,0.676461951,P0_first_come,0,0.676461951,18-39,Z2,Z4,False,percentage,percentage,False,coupon_unavailable,62.55,62.55,20.98,0.0,True,,493.9,10.0,0.0,1,104,N9RH-workday-Z2-009,34,493.9,563.320486,470.683724,33,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
325-2026-07-07-L01,325,outbound,work,494.21666666666664,0.928585172,P0_first_come,0,0.928585172,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,31.92,31.92,9.637,0.0,True,,494.21666666666664,10.0,0.0,1,105,N9RH-workday-Z2-012,33,494.21666666666664,531.5859906666666,0.0,32,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
630-2026-07-07-L01,630,outbound,work,494.8833333333333,0.241803298,P0_first_come,0,0.241803298,40-59,Z7,Z4,True,percentage,percentage,True,,50.03,40.02,16.345,10.01,True,,494.8833333333333,10.0,0.0,1,106,N9RH-workday-Z7-005,36,494.8833333333333,551.4286823333333,0.0,35,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
243-2026-07-07-L01,243,outbound,work,495.35,0.979014413,P0_first_come,0,0.979014413,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,27.42,27.42,7.97,0.0,True,,495.35,13.333,0.0,1,107,N9RH-workday-Z5-003,18,495.35,531.4428670000001,0.0,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
1-2026-07-07-L01,1,outbound,work,498.53333333333336,0.153957292,P0_first_come,0,0.153957292,18-39,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,498.53333333333336,10.0,0.0,1,108,N9RH-workday-Z3-008,13,498.53333333333336,530.4037803333333,0.0,12,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
672-2026-07-07-L01,672,outbound,work,499.56666666666666,0.636329153,P0_first_come,0,0.636329153,40-59,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,499.56666666666666,10.0,0.0,2,109,N9RH-workday-Z3-009,12,499.56666666666666,531.4985486666667,0.0,11,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
152-2026-07-07-L01,152,outbound,work,499.56666666666666,0.958769879,P0_first_come,0,0.958769879,18-39,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,499.56666666666666,10.0,0.0,1,110,N9RH-workday-Z3-010,12,499.56666666666666,531.5606176666666,0.0,10,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
371-2026-07-07-L01,371,outbound,work,500.15,0.230797348,P0_first_come,0,0.230797348,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,22.58,22.58,6.176,0.0,True,,500.15,13.333,0.0,1,111,N9RH-workday-Z5-004,17,500.15,531.3192529999999,0.0,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
480-2026-07-07-L01,480,outbound,work,501.21666666666664,0.45077106,P0_first_come,0,0.45077106,40-59,Z2,Z3,True,percentage,percentage,True,,46.83,37.46,15.158,9.37,True,,501.21666666666664,10.0,0.0,1,112,N9RH-workday-Z2-003,34,501.21666666666664,555.1205646666666,498.996895,33,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
675-2026-07-07-L01,675,outbound,work,501.26666666666665,0.189361868,P0_first_come,0,0.189361868,40-59,Z1,Z1,True,percentage,percentage,True,,20.44,16.35,5.384,4.09,True,,501.26666666666665,10.0,0.0,1,113,N9RH-workday-Z1-002,49,501.26666666666665,526.9053826666667,480.09905166666664,48,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
471-2026-07-07-L01,471,outbound,work,501.3666666666667,0.033972422,P0_first_come,0,0.033972422,40-59,Z1,Z1,False,percentage,percentage,False,coupon_unavailable,14.22,14.22,3.083,0.0,True,,501.3666666666667,10.0,0.0,1,114,N9RH-workday-Z1-005,48,501.3666666666667,520.3471996666667,0.0,47,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
146-2026-07-07-L01,146,outbound,work,501.93333333333334,0.041354787,P0_first_come,0,0.041354787,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,24.13,24.13,6.752,0.0,True,,501.93333333333334,10.0,0.0,1,115,N9RH-workday-Z4-005,37,501.93333333333334,531.6601153333334,500.37788333333333,36,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
695-2026-07-07-L01,695,outbound,work,502.15,0.873777023,P0_first_come,0,0.873777023,40-59,Z2,Z2,True,percentage,percentage,True,,23.92,19.14,6.675,4.78,True,,502.15,10.0,0.0,1,116,N9RH-workday-Z2-013,34,502.15,531.70946,0.0,33,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
132-2026-07-07-L01,132,outbound,work,502.71666666666664,0.313986418,P0_first_come,0,0.313986418,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,43.79,43.79,14.034,0.0,True,,502.71666666666664,13.333,0.0,1,117,N9RH-workday-Z6-002,18,502.71666666666664,557.2959586666667,489.9376466666667,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
308-2026-07-07-L01,308,outbound,work,503.2,0.449672762,P0_first_come,0,0.449672762,18-39,Z1,Z1,False,percentage,percentage,False,coupon_unavailable,28.33,28.33,8.307,0.0,True,,503.2,10.0,0.0,1,118,N9RH-workday-Z1-004,48,503.2,537.688624,501.4835006666667,47,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
67-2026-07-07-L01,67,outbound,work,503.3666666666667,0.517596404,P0_first_come,0,0.517596404,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,19.32,19.32,4.971,0.0,True,,503.3666666666667,13.333,0.0,1,119,N9RH-workday-Z6-003,18,503.3666666666667,531.3975196666667,491.6805883333334,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
986-2026-07-07-L01,986,outbound,medical,507.43333333333334,0.687050761,P0_first_come,0,0.687050761,60+,Z2,Z1,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,507.43333333333334,10.0,0.0,1,120,N9RH-workday-Z2-007,34,507.43333333333334,539.7396123333334,504.0549093333334,33,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
698-2026-07-07-L01,698,outbound,work,510.0,0.650265493,P0_first_come,0,0.650265493,40-59,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,510.0,23.0,0.0,1,122,N9RH-workday-Z9-007,9,510.0,600.379681,483.304786,8,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
583-2026-07-07-L01,583,outbound,work,510.0,0.939246311,P0_first_come,0,0.939246311,40-59,Z6,Z9,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,510.0,13.333,0.0,1,121,N9RH-workday-Z6-004,18,510.0,590.648613,492.4006716666667,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
76-2026-07-07-L01,76,outbound,work,516.3833333333333,0.915653333,P0_first_come,0,0.915653333,18-39,Z8,Z8,False,percentage,percentage,False,coupon_unavailable,35.78,35.78,11.067,0.0,True,,516.3833333333333,13.333,0.0,1,123,N9RH-workday-Z2-010,16,516.3833333333333,560.4095473333333,499.61637333333334,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
28-2026-07-07-L01,28,outbound,work,516.85,0.749181133,P0_first_come,0,0.749181133,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,36.01,36.01,11.151,0.0,True,,516.85,13.333,0.0,1,124,N9RH-workday-Z6-006,17,516.85,561.188679,498.38477700000004,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
420-2026-07-07-L01,420,outbound,work,517.4333333333333,0.851809514,P0_first_come,0,0.851809514,40-59,Z4,Z4,True,percentage,percentage,True,,35.41,28.33,10.928,7.08,True,,517.4333333333333,13.333,0.0,1,125,N9RH-workday-Z4-001,12,517.4333333333333,561.2294693333332,497.486708,11,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
384-2026-07-07-L01,384,outbound,work,519.5,0.808383172,P0_first_come,0,0.808383172,18-39,Z8,Z2,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,519.5,13.333,0.0,1,126,N9RH-workday-Z8-006,15,519.5,561.21403,0.0,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
