agent_id,day_type,age_group,digital_access,family_assistance,nondigital_unassisted,coupon_policy,coupon_eligible,coupon_reached,coupon_participated,coupon_awarded,public_coupon_participated,elder_reserve_reached,coupon_pool_type,coupon_allocation_rank,coupon_access_channel,public_participation_probability,public_participation_draw,public_dispatch_rank,elder_reserve_rank,community_phone_covered,community_phone_coverage_draw,pg_official_parent_agent_class,pg_adapter_agent_class,pg_num_rounds,pg_initial_endowment,pg_public_pool_multiplier,pg_round_contributions,pg_final_contribution,pg_total_contribution,pg_cumulative_payoff,pg_need_score,pg_cooperation_score,pg_priority_score,pg_peer_feedback_source_count,pg_peer_signal_round_2,pg_peer_signal_round_3,pg_linked_decision,pg_physical_coupon_pool,pg_coupons_created_by_multiplier,pg_allocation_reason,pg_api_round_one_called,pg_api_round_one_succeeded,pg_api_contribution_tokens,pg_api_response_source
909,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.8200137050778329,,,False,0.09302317660411001,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
910,workday,60+,False,False,True,C4_public_goods,True,True,False,False,False,False,,,community_phone,0.45,0.9000632287003831,,,True,0.26571122345503473,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
911,workday,60+,False,False,True,C4_public_goods,False,False,False,False,False,False,,,none,0.45,0.5524775874848766,,,False,0.5513298551907648,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,not_reached,False,False,,not_selected_test_only
912,workday,60+,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.5758861048186324,,,False,0.31670665085784083,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
913,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.680012729369332,,,False,0.34505738791147816,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
914,workday,60+,False,False,True,C4_public_goods,False,False,False,False,False,False,,,none,0.45,0.0014831237080308905,,,False,0.6678925050670033,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,not_reached,False,False,,not_selected_test_only
915,workday,60+,False,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,55,family_proxy,0.45,0.26308064791284325,0.7080416071956984,,False,0.6237167823949542,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
916,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.8497613468565994,,,False,0.7479328508241145,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
917,workday,60+,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.49710917685913586,,,False,0.4633416250641686,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
918,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.8319005382898085,,,False,0.6590563218135469,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
919,workday,60+,False,True,False,C4_public_goods,True,True,False,False,False,False,,,family_proxy,0.45,0.5203456448436042,,,False,0.7311360182174371,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
920,workday,60+,False,True,False,C4_public_goods,True,True,False,False,False,False,,,family_proxy,0.45,0.9989390676288891,,,False,0.7489799205846702,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
921,workday,60+,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,76,digital_self,0.45,0.13834894486740856,0.9518447504581039,,False,0.11450654460822333,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
922,workday,60+,False,False,True,C4_public_goods,False,False,False,False,False,False,,,none,0.45,0.7406041130132,,,False,0.6426371711047538,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,not_reached,False,False,,not_selected_test_only
923,workday,60+,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.5143503424185337,,,False,0.2824259531173696,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
924,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.770715758045635,,,False,0.08863735747318478,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
925,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.6090559744787357,,,False,0.4925645520996232,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
926,workday,60+,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,53,digital_self,0.45,0.08573914785534477,0.6997835469468976,,False,0.2541168872020563,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
927,workday,60+,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.48815307934860613,,,False,0.26960720104031516,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
928,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.9314765371912469,,,False,0.05346985697477992,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
929,workday,60+,True,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,16,digital_self,0.45,0.11373162424694606,0.0913427437755762,,False,0.8933156281135558,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
930,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.6509822255468721,,,False,0.6751770894107282,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
931,workday,60+,False,True,False,C4_public_goods,True,True,False,False,False,False,,,family_proxy,0.45,0.78584552416711,,,False,0.8655448116046893,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
932,workday,60+,False,False,True,C4_public_goods,True,True,False,False,False,False,,,community_phone,0.45,0.6431524537141511,,,True,0.3188390986631989,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
933,workday,60+,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,72,digital_self,0.45,0.35046155552819064,0.8925515058054221,,False,0.855107418352703,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
934,workday,60+,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.5418484482232189,,,False,0.4957092650680278,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
935,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.5135141713689652,,,False,0.9365503083024317,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
936,workday,60+,False,False,True,C4_public_goods,False,False,False,False,False,False,,,none,0.45,0.48571391317210066,,,False,0.991024847471285,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,not_reached,False,False,,not_selected_test_only
937,workday,60+,False,True,False,C4_public_goods,True,True,False,False,False,False,,,family_proxy,0.45,0.5281554374815405,,,False,0.5742267693549904,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
938,workday,60+,False,True,False,C4_public_goods,True,True,False,False,False,False,,,family_proxy,0.45,0.7398974224678206,,,False,0.44914628652949456,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
939,workday,60+,False,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,85,family_proxy,0.45,0.3995992360104096,0.2604439302887237,,False,0.6267548370891167,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,10|12|13,13,35,89.725402,0.55,0.583333,0.561667,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,10,live_api
940,workday,60+,True,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,11,digital_self,0.45,0.1889516731791813,0.037238829435795456,,False,0.6002216366425934,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
941,workday,60+,False,True,False,C4_public_goods,True,True,False,False,False,False,,,family_proxy,0.45,0.8596225369517717,,,False,0.49087849852064874,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
942,workday,60+,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.9683195535555186,,,False,0.4594239934114543,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
943,workday,60+,False,True,False,C4_public_goods,True,True,False,False,False,False,,,family_proxy,0.45,0.8247160885380349,,,False,0.896656524725429,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
944,workday,60+,True,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,60,digital_self,0.45,0.18208206169413194,0.8086585285813255,,False,0.2100992241545354,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
945,workday,60+,False,False,True,C4_public_goods,False,False,False,False,False,False,,,none,0.45,0.04511071022280809,,,False,0.4303260547734858,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,not_reached,False,False,,not_selected_test_only
946,workday,60+,True,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,39,digital_self,0.45,0.20601790916170765,0.5616171869567719,,False,0.024830233297528547,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
947,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.6798236901130563,,,False,0.41469499616124117,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
948,workday,60+,False,False,True,C4_public_goods,True,True,False,False,False,False,,,community_phone,0.45,0.7475113266758755,,,True,0.12006287531144422,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
949,workday,60+,True,True,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.8980804602977492,,,False,0.38172923892710847,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
950,workday,60+,True,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,8,digital_self,0.45,0.3435833271476141,0.008918825528716668,,False,0.8049038590561857,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
951,workday,60+,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.45,0.7886884675962753,,,False,0.4062118880406693,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
952,workday,60+,True,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,15,digital_self,0.45,0.4306332372434059,0.08913158102962873,,False,0.6711517924105532,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
953,workday,60+,False,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,33,family_proxy,0.45,0.20026852722467156,0.4767147970991215,,False,0.5620677958320304,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
954,workday,60+,False,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,83,family_proxy,0.45,0.39145282931556546,0.008276237475553238,,False,0.8036781148558289,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,10|12|13,13,35,89.725402,0.55,0.583333,0.561667,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,10,live_api
955,workday,60+,False,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,12,family_proxy,0.45,0.08121537962309681,0.0554812613105353,,False,0.7632205649485294,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
956,workday,60+,True,True,False,C4_public_goods,True,True,True,True,True,False,public_goods,41,digital_self,0.45,0.07263772853464505,0.5796936786669395,,False,0.9434839165870867,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,20|18|19,19,57,67.725402,0.55,0.95,0.69,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,20,live_api
