leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,primary_network_distance_km,final_network_distance_km,primary_fare_before_coupon_yuan,primary_fare_after_coupon_yuan,fare_before_coupon_yuan,coupon_bound,coupon_scheme_id,coupon_pricing_type,coupon_fare_eligible,coupon_ineligibility_reason,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,policy,experiment_condition,day_type
101-2026-07-07-L01,101,2026-07-07,Tuesday,outbound,activity-101-2026-07-07-002,work,Z7,Z7,2026-07-07 08:57:04.800000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:57:04.800000,False,5.0,2026-07-07 09:55:00,2026-07-07 09:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,57.92,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 08:57:04.800000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,33.42,57.92,5.0,20.775,20.775,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.7,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
101-2026-07-07-L02,101,2026-07-07,Tuesday,return_home,activity-101-2026-07-07-002,return_home,Z7,Z7,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,False,False,bus,bus,2,41.533,8.8,16.0,16.733,4.0,37.92,20.474,8.0,4.0,0.0,21.059,8.0,4.8,0.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,13.3,0.0,13.3,16.0,10.0,50.153,89.453,9.0,24.075,24.075,9.0,9.0,9.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.271,,heavy_rain,24.8,1.0,0.868,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
102-2026-07-07-L01,102,2026-07-07,Tuesday,outbound,activity-102-2026-07-07-002,work,Z2,Z1,2026-07-07 06:56:56.640000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:56:56.640000,False,10.0,2026-07-07 07:51:07.576440,2026-07-07 07:51:07.576440,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:56:56.640000,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,41.682,54.182,2.0,8.913,8.913,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.909,0.882353,normal,12.5,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
102-2026-07-07-L02,102,2026-07-07,Tuesday,between_activities,activity-102-2026-07-07-003,out_of_home_family_activity,Z1,Z7,2026-07-07 17:30:00,2026-07-07 19:00:00,2026-07-07 17:30:00,2026-07-07 17:30:00,False,5.0,2026-07-07 18:55:24.096480,2026-07-07 18:55:24.096480,0.0,True,True,False,False,False,,False,False,bus,bus,2,40.902,8.0,16.0,16.902,4.0,34.5,20.451,8.0,4.0,0.0,20.451,8.0,4.0,0.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,12.5,0.0,12.5,16.0,10.0,46.902,85.402,9.0,22.08,22.08,9.0,9.0,9.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,26.609,,heavy_rain,24.0,1.0,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
102-2026-07-07-L03,102,2026-07-07,Tuesday,return_home,activity-102-2026-07-07-003,return_home,Z7,Z2,2026-07-07 22:00:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,24.503,11.0,8.0,5.503,2.0,56.894,24.503,8.0,11.0,0.0,0.0,0.0,0.0,8.0,2026-07-07 22:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,17.0,0.0,17.0,16.0,5.0,48.397,86.397,7.0,27.951,27.951,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,33.065,,normal,27.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
103-2026-07-07-L01,103,2026-07-07,Tuesday,outbound,activity-103-2026-07-07-002,work,Z7,Z7,2026-07-07 08:28:25.740000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:28:25.740000,False,5.0,2026-07-07 09:48:42.824340,2026-07-07 09:48:42.824340,0.0,True,True,False,False,False,,False,False,bus,bus,2,42.313,8.8,16.0,17.513,4.0,27.972,20.999,8.0,4.0,0.0,21.314,8.0,4.8,0.0,2026-07-07 08:28:25.740000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,13.3,0.0,13.3,16.0,10.0,40.985,80.285,8.0,18.272,18.272,8.0,8.0,8.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,24.876,,heavy_rain,24.8,1.0,0.868,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
103-2026-07-07-L02,103,2026-07-07,Tuesday,return_home,activity-103-2026-07-07-002,return_home,Z7,Z7,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,False,False,bus,bus,2,41.533,8.8,16.0,16.733,4.0,26.672,20.474,8.0,4.0,0.0,21.059,8.0,4.8,0.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,12.0,0.0,12.0,16.0,10.0,40.205,78.205,8.0,18.272,18.272,8.0,8.0,8.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,25.358,,heavy_rain,24.8,1.0,0.868,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
104-2026-07-07-L01,104,2026-07-07,Tuesday,outbound,activity-104-2026-07-07-003,work,Z7,Z1,2026-07-07 06:31:19.440000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:31:19.440000,False,5.0,2026-07-07 07:59:27.687660,2026-07-07 07:59:27.687660,0.0,True,True,False,False,False,,False,False,bus,bus,2,45.137,15.5,16.0,13.637,4.0,33.0,24.502,8.0,11.0,0.0,20.636,8.0,4.5,0.0,2026-07-07 06:31:19.440000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,18.5,0.0,18.5,16.0,10.0,43.637,88.137,9.0,22.08,22.08,9.0,9.0,9.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,28.599,,normal,31.5,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
104-2026-07-07-L02,104,2026-07-07,Tuesday,return_home,activity-104-2026-07-07-003,return_home,Z1,Z7,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,20.0,0.0,30.0,53.0,5.0,18.78,18.78,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.7,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
105-2026-07-07-L01,105,2026-07-07,Tuesday,outbound,activity-105-2026-07-07-003,work,Z3,Z6,2026-07-07 06:43:38.640000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:43:38.640000,False,5.0,2026-07-07 07:57:46.699980,2026-07-07 07:57:46.699980,0.0,True,True,False,False,False,,True,False,walk,bus,1,32.109,6.429,12.0,13.681,2.0,37.025,0.0,0.0,0.0,8.0,32.109,12.0,6.429,0.0,2026-07-07 06:43:38.640000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,9.429,0.0,9.429,20.0,5.0,39.705,74.134,6.0,19.531,19.531,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.096,,normal,26.429,1.0,0.925015,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
105-2026-07-07-L02,105,2026-07-07,Tuesday,return_home,activity-105-2026-07-07-003,return_home,Z6,Z3,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,20.443,4.0,8.0,8.443,2.0,44.624,0.0,0.0,0.0,15.0,20.443,8.0,4.0,0.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,7.6,0.0,7.6,23.0,5.0,34.467,70.067,6.0,18.431,18.431,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.299,,heavy_rain,27.0,1.0,0.945,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
106-2026-07-07-L01,106,2026-07-07,Tuesday,outbound,activity-106-2026-07-07-003,work,Z2,Z1,2026-07-07 06:56:56.640000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:56:56.640000,False,8.0,2026-07-07 07:26:42.864840,2026-07-07 07:26:42.864840,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:56:56.640000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.132,0.0,7.132,2.0,0.0,20.638,29.77,26.21,7.521,7.521,26.21,26.21,26.21,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.866,0.878431,normal,7.132,1.0,0.24962,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
106-2026-07-07-L02,106,2026-07-07,Tuesday,between_activities,activity-106-2026-07-07-004,social_leisure,Z1,Z1,2026-07-07 20:22:16.933333,2026-07-07 21:00:00,2026-07-07 19:00:00,2026-07-07 20:22:16.933333,False,5.0,2026-07-07 20:55:00,2026-07-07 20:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,32.718,0.0,0.0,0.0,8.889,0.0,0.0,0.0,8.889,2026-07-07 20:22:16.933333,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,17.778,0.0,8.94,32.718,3.0,6.495,6.495,3.0,3.0,3.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,normal,17.777778,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
106-2026-07-07-L03,106,2026-07-07,Tuesday,return_home,activity-106-2026-07-07-004,return_home,Z1,Z2,2026-07-07 22:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,34.894,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2026-07-07 22:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,16.0,0.0,12.894,34.894,4.0,8.801,8.801,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.998,,normal,16.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
107-2026-07-07-L01,107,2026-07-07,Tuesday,outbound,activity-107-2026-07-07-002,work,Z2,Z3,2026-07-07 08:08:37.560000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:08:37.560000,False,5.0,2026-07-07 09:24:33.990720,2026-07-07 09:24:33.990720,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.455,4.0,8.0,8.455,2.0,50.486,0.0,0.0,0.0,10.0,20.455,8.0,4.0,0.0,2026-07-07 08:08:37.560000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.5,0.0,8.5,18.0,15.0,34.441,75.941,6.0,18.088,18.088,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.282,,heavy_rain,22.0,1.0,0.77,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
107-2026-07-07-L02,107,2026-07-07,Tuesday,between_activities,activity-107-2026-07-07-003,shopping,Z3,Z2,2026-07-07 20:26:14.173333,2026-07-07 21:30:00,2026-07-07 19:30:00,2026-07-07 20:26:14.173333,False,5.0,2026-07-07 21:25:00,2026-07-07 21:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,58.764,0.0,0.0,0.0,8.889,0.0,0.0,0.0,8.889,2026-07-07 20:26:14.173333,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,17.778,9.0,25.986,58.764,4.0,16.438,16.438,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.999,,normal,17.777778,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
107-2026-07-07-L03,107,2026-07-07,Tuesday,return_home,activity-107-2026-07-07-003,return_home,Z2,Z2,2026-07-07 22:00:00,,,,False,3.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:00:00,walk,False,,False,False,walk,walk,True,0.0,0.0,0.0,0.0,0.0,31.312,31.312,0.0,2.505,2.505,0.0,0.0,0.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,4.8,,normal,31.312,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
108-2026-07-07-L01,108,2026-07-07,Tuesday,outbound,activity-108-2026-07-07-002,work,Z5,Z5,2026-07-07 08:44:34.680000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:44:34.680000,False,8.0,2026-07-07 09:23:30.163500,2026-07-07 09:23:30.163500,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:44:34.680000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,13.333,0.0,13.333,2.0,0.0,23.591,38.925,28.2,8.261,8.261,28.2,28.2,28.2,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.011,1.138562,heavy_rain,13.333,1.0,0.466655,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
108-2026-07-07-L02,108,2026-07-07,Tuesday,return_home,activity-108-2026-07-07-002,return_home,Z5,Z5,2026-07-07 19:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,22.901,35.568,28.2,8.261,8.261,28.2,28.2,28.2,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.644,0.880046,heavy_rain,10.667,1.0,0.373345,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
109-2026-07-07-L01,109,2026-07-07,Tuesday,outbound,activity-109-2026-07-07-002,work,Z5,Z1,2026-07-07 07:46:38.280000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:46:38.280000,False,5.0,2026-07-07 09:25:24,2026-07-07 09:25:24,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,98.762,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 07:46:38.280000,metro,False,,False,False,metro,walk-metro-walk,True,6.048,0.0,6.048,25.0,11.5,56.214,98.762,6.0,34.391,34.391,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.999,,heavy_rain,25.0,1.0,0.875,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
109-2026-07-07-L02,109,2026-07-07,Tuesday,return_home,activity-109-2026-07-07-002,return_home,Z1,Z5,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,91.644,0.0,0.0,0.0,10.0,0.0,0.0,0.0,13.333,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk,True,3.328,0.0,3.328,23.333,8.769,56.214,91.644,6.0,34.391,34.391,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.999,,heavy_rain,23.333333,1.0,0.816667,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
11-2026-07-07-L01,11,2026-07-07,Tuesday,outbound,activity-11-2026-07-07-004,work,Z5,Z7,2026-07-07 07:54:35.400000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:54:35.400000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,60.41,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 07:54:35.400000,metro,False,,False,False,metro,walk-metro-walk,True,6.048,0.0,6.048,25.0,0.0,29.362,60.41,5.0,18.728,18.728,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,25.0,1.0,0.875,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
11-2026-07-07-L02,11,2026-07-07,Tuesday,return_home,activity-11-2026-07-07-004,return_home,Z7,Z5,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,57.482,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.12,0.0,3.12,25.0,0.0,29.362,57.482,5.0,18.728,18.728,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,25.0,1.0,0.875,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
110-2026-07-07-L01,110,2026-07-07,Tuesday,outbound,activity-110-2026-07-07-003,medical,Z7,Z7,2026-07-07 09:11:40.260000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:11:40.260000,False,5.0,2026-07-07 09:55:40.380000,2026-07-07 09:55:40.380000,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,44.002,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 09:11:40.260000,metro,False,,False,False,metro,walk-metro-walk,True,3.873,0.0,3.873,20.0,0.0,20.129,44.002,4.0,13.022,13.022,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.7,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
110-2026-07-07-L02,110,2026-07-07,Tuesday,between_activities,activity-110-2026-07-07-004,social_leisure,Z7,Z7,2026-07-07 15:37:00.600000,2026-07-07 17:00:00,2026-07-07 15:00:00,2026-07-07 15:37:00.600000,False,10.0,2026-07-07 16:42:44.050200,2026-07-07 16:42:44.050200,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:37:00.600000,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,50.724,65.724,2.0,15.83,15.83,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,17.968,0.48,normal,15.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
110-2026-07-07-L03,110,2026-07-07,Tuesday,return_home,activity-110-2026-07-07-004,return_home,Z7,Z7,2026-07-07 21:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,18.698,28.698,30.85,9.239,9.239,30.85,30.85,30.85,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.647,0.389189,normal,8.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
112-2026-07-07-L01,112,2026-07-07,Tuesday,outbound,activity-112-2026-07-07-002,work,Z8,Z2,2026-07-07 08:10:08.280000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:10:08.280000,False,8.0,2026-07-07 08:53:51.181800,2026-07-07 08:53:51.181800,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:10:08.280000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,13.333,0.0,13.333,2.0,0.0,28.381,43.715,33.32,10.155,10.155,33.32,33.32,33.32,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.468,1.10719,heavy_rain,13.333,1.0,0.466655,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
112-2026-07-07-L02,112,2026-07-07,Tuesday,return_home,activity-112-2026-07-07-002,return_home,Z2,Z8,2026-07-07 17:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,11.0,0.0,11.0,2.0,0.0,28.763,41.763,33.32,10.155,10.155,33.32,33.32,33.32,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.183,1.146405,heavy_rain,11.0,1.0,0.385,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
113-2026-07-07-L01,113,2026-07-07,Tuesday,outbound,activity-113-2026-07-07-002,shopping,Z6,Z6,2026-07-07 11:39:27.480000,2026-07-07 12:30:00,2026-07-07 10:30:00,2026-07-07 11:39:27.480000,False,8.0,2026-07-07 11:59:41.984340,2026-07-07 11:59:41.984340,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:39:27.480000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,10.242,20.242,19.55,5.057,5.057,19.55,19.55,19.55,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.627,0.518919,normal,8.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
113-2026-07-07-L02,113,2026-07-07,Tuesday,between_activities,activity-113-2026-07-07-003,shopping,Z6,Z6,2026-07-07 19:07:54.600000,2026-07-07 20:00:00,2026-07-07 18:00:00,2026-07-07 19:07:54.600000,False,8.0,2026-07-07 19:36:14.492460,2026-07-07 19:36:14.492460,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:07:54.600000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,15.666,28.332,21.11,5.634,5.634,21.11,21.11,21.11,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.579,0.887889,heavy_rain,10.667,1.0,0.373345,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
113-2026-07-07-L03,113,2026-07-07,Tuesday,return_home,activity-113-2026-07-07-003,return_home,Z6,Z6,2026-07-07 21:00:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,6.564,19.231,14.67,3.247,3.247,14.67,14.67,14.67,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.683,0.34955,normal,10.667,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
114-2026-07-07-L01,114,2026-07-07,Tuesday,outbound,activity-114-2026-07-07-002,work,Z2,Z8,2026-07-07 08:42:50.940000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:42:50.940000,False,5.0,2026-07-07 09:29:45.420000,2026-07-07 09:29:45.420000,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,46.908,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 08:42:50.940000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,25.0,0.0,17.408,46.908,4.0,11.755,11.755,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,heavy_rain,25.0,1.0,0.875,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
114-2026-07-07-L02,114,2026-07-07,Tuesday,between_activities,activity-114-2026-07-07-003,social_leisure,Z8,Z7,2026-07-07 18:56:58.146667,2026-07-07 20:30:00,2026-07-07 18:30:00,2026-07-07 18:56:58.146667,False,5.0,2026-07-07 20:25:00,2026-07-07 20:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,88.031,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.889,2026-07-07 18:56:58.146667,metro,False,,False,False,metro,walk-metro-walk,True,3.84,0.0,3.84,23.889,0.0,60.302,88.031,6.0,36.776,36.776,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,23.888889,1.0,0.836111,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
114-2026-07-07-L03,114,2026-07-07,Tuesday,return_home,activity-114-2026-07-07-003,return_home,Z7,Z2,2026-07-07 22:30:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,24.504,11.0,8.0,5.504,2.0,56.894,24.504,8.0,11.0,0.0,0.0,0.0,0.0,8.0,2026-07-07 22:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,17.0,0.0,17.0,16.0,5.0,48.398,86.398,7.0,27.951,27.951,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,33.064,,normal,27.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
