leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,fare_before_coupon_yuan,coupon_bound,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,day_type,policy,experiment_condition
158-2026-07-07-L01,158,2026-07-07,Tuesday,outbound,activity-158-2026-07-07-002,work,Z9,Z9,2026-07-07 08:57:42.180000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:57:42.180000,False,10.0,2026-07-07 10:31:08.330040,2026-07-07 10:31:08.330040,1.139,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:57:42.180000,bus,False,,False,False,bus,walk-bus-walk,True,10.286,0.0,10.286,16.0,0.0,67.15,93.436,2.0,2.0,False,False,False,0.0,12.414,1.185621,heavy_rain,26.286,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
158-2026-07-07-L02,158,2026-07-07,Tuesday,return_home,activity-158-2026-07-07-002,return_home,Z9,Z9,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,11.571,0.0,11.571,16.0,0.0,70.669,98.24,2.0,2.0,False,False,False,0.0,11.796,0.882353,heavy_rain,27.571,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
159-2026-07-07-L01,159,2026-07-07,Tuesday,outbound,activity-159-2026-07-07-001,medical,Z5,Z5,2026-07-07 09:55:10.740000,2026-07-07 11:00:00,2026-07-07 09:00:00,2026-07-07 09:55:10.740000,False,8.0,2026-07-07 10:26:48.862440,2026-07-07 10:26:48.862440,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:55:10.740000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.0,0.0,10.0,2.0,0.0,19.635,31.635,22.12,27.65,True,True,False,5.53,24.616,0.79788,heavy_rain,10.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
159-2026-07-07-L02,159,2026-07-07,Tuesday,return_home,activity-159-2026-07-07-001,return_home,Z5,Z5,2026-07-07 13:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:00:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,29.586,51.586,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
16-2026-07-07-L01,16,2026-07-07,Tuesday,outbound,activity-16-2026-07-07-002,work,Z2,Z3,2026-07-07 08:29:28.140000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:29:28.140000,False,5.0,2026-07-07 10:01:20.501760,2026-07-07 10:01:20.501760,31.342,False,False,True,False,True,maximum_lateness_exceeded,False,False,bus,bus,2,41.667,8.8,16.0,16.867,4.0,40.206,20.687,8.0,4.0,0.0,20.98,8.0,4.8,0.0,2026-07-07 08:29:28.140000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,13.3,0.0,13.3,16.0,19.72,42.853,91.873,8.0,8.0,False,False,False,0.0,25.844,,heavy_rain,24.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
16-2026-07-07-L02,16,2026-07-07,Tuesday,between_activities,activity-16-2026-07-07-003,visit,Z3,Z4,2026-07-07 18:30:00,2026-07-07 20:00:00,2026-07-07 18:30:00,2026-07-07 18:30:00,False,8.0,2026-07-07 20:15:55.655580,2026-07-07 20:15:55.655580,15.928,False,True,True,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,11.0,0.0,11.0,2.0,0.0,92.928,105.928,103.47,103.47,False,False,False,0.0,23.333,1.111111,heavy_rain,11.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
16-2026-07-07-L03,16,2026-07-07,Tuesday,return_home,activity-16-2026-07-07-003,return_home,Z4,Z2,2026-07-07 22:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:00:00,bus,False,,False,False,bus,walk-bus-walk,True,15.714,0.0,15.714,10.0,0.0,76.945,102.659,2.0,2.0,False,False,False,0.0,17.996,0.313333,normal,25.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
161-2026-07-07-L01,161,2026-07-07,Tuesday,outbound,activity-161-2026-07-07-002,shopping,Z3,Z1,2026-07-07 08:58:41.040000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:58:41.040000,False,10.0,2026-07-07 09:54:52.910760,2026-07-07 09:54:52.910760,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:58:41.040000,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,44.198,56.198,2.0,2.0,False,False,False,0.0,11.404,1.185621,heavy_rain,12.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
161-2026-07-07-L02,161,2026-07-07,Tuesday,return_home,activity-161-2026-07-07-002,return_home,Z1,Z3,2026-07-07 11:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:00:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,31.182,46.182,2.0,2.0,False,False,False,0.0,16.165,0.515315,normal,15.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
162-2026-07-07-L01,162,2026-07-07,Tuesday,outbound,activity-162-2026-07-07-001,medical,Z5,Z5,2026-07-07 10:26:00.120000,2026-07-07 11:30:00,2026-07-07 09:30:00,2026-07-07 10:26:00.120000,False,10.0,2026-07-07 11:20:07.990920,2026-07-07 11:20:07.990920,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 10:26:00.120000,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,32.131,54.131,2.0,2.0,False,False,False,0.0,16.133,0.538421,normal,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
162-2026-07-07-L02,162,2026-07-07,Tuesday,return_home,activity-162-2026-07-07-001,return_home,Z5,Z5,2026-07-07 13:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:30:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,28.844,50.844,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
164-2026-07-07-L01,164,2026-07-07,Tuesday,outbound,activity-164-2026-07-07-002,medical,Z2,Z1,2026-07-07 12:07:25.320000,2026-07-07 13:00:00,2026-07-07 11:00:00,2026-07-07 12:07:25.320000,False,10.0,2026-07-07 12:50:02.619480,2026-07-07 12:50:02.619480,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:07:25.320000,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,27.622,42.622,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,15.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
164-2026-07-07-L02,164,2026-07-07,Tuesday,return_home,activity-164-2026-07-07-002,return_home,Z1,Z2,2026-07-07 14:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 14:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,27.622,42.622,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,15.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
165-2026-07-07-L01,165,2026-07-07,Tuesday,outbound,activity-165-2026-07-07-003,medical,Z9,Z9,2026-07-07 08:22:33.780000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:22:33.780000,False,10.0,2026-07-07 09:59:30.932160,2026-07-07 09:59:30.932160,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:22:33.780000,bus,False,,False,False,bus,walk-bus-walk,True,10.286,0.0,10.286,16.0,0.0,70.668,96.953,2.0,2.0,False,False,False,0.0,11.582,1.146405,heavy_rain,26.286,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
165-2026-07-07-L02,165,2026-07-07,Tuesday,return_home,activity-165-2026-07-07-003,return_home,Z9,Z9,2026-07-07 11:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:30:00,bus,False,,False,False,bus,walk-bus-walk,True,18.0,0.0,18.0,16.0,0.0,45.542,79.542,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,34.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
166-2026-07-07-L01,166,2026-07-07,Tuesday,outbound,activity-166-2026-07-07-001,social_leisure,Z5,Z5,2026-07-07 13:05:14.820000,2026-07-07 13:30:00,2026-07-07 11:30:00,2026-07-07 13:05:14.820000,False,10.0,2026-07-07 13:40:53.193480,2026-07-07 13:40:53.193480,10.887,False,True,True,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:05:14.820000,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,13.64,35.64,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
166-2026-07-07-L02,166,2026-07-07,Tuesday,return_home,activity-166-2026-07-07-001,return_home,Z5,Z5,2026-07-07 15:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,13.64,35.64,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
168-2026-07-07-L01,168,2026-07-07,Tuesday,outbound,activity-168-2026-07-07-002,out_of_home_family_activity,Z7,Z4,2026-07-07 07:39:46.260000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:39:46.260000,False,5.0,2026-07-07 08:59:26.166360,2026-07-07 08:59:26.166360,0.0,True,True,False,False,False,,True,False,walk,bus,1,32.261,5.714,12.0,14.547,2.0,42.404,0.0,0.0,0.0,10.0,32.261,12.0,5.714,0.0,2026-07-07 07:39:46.260000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.099,0.0,10.099,22.0,5.0,42.566,79.665,7.0,7.0,False,False,False,0.0,26.916,,heavy_rain,27.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
168-2026-07-07-L02,168,2026-07-07,Tuesday,between_activities,activity-168-2026-07-07-003,shopping,Z4,Z7,2026-07-07 14:00:04.200000,2026-07-07 15:30:00,2026-07-07 13:30:00,2026-07-07 14:00:04.200000,False,10.0,2026-07-07 15:20:05.692380,2026-07-07 15:20:05.692380,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 14:00:04.200000,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,10.0,0.0,60.025,80.025,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
168-2026-07-07-L03,168,2026-07-07,Tuesday,return_home,activity-168-2026-07-07-003,return_home,Z7,Z7,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,33.27,45.77,2.0,2.0,False,False,False,0.0,12.016,0.862745,heavy_rain,12.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
169-2026-07-07-L01,169,2026-07-07,Tuesday,outbound,activity-169-2026-07-07-002,medical,Z8,Z3,2026-07-07 09:18:56.220000,2026-07-07 11:00:00,2026-07-07 09:00:00,2026-07-07 09:18:56.220000,False,5.0,2026-07-07 10:55:18.324420,2026-07-07 10:55:18.324420,0.0,True,True,False,False,False,,True,False,walk,bus,1,21.134,7.0,8.0,6.134,2.0,70.234,0.0,0.0,0.0,15.0,21.134,8.0,7.0,0.0,2026-07-07 09:18:56.220000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.84,0.0,10.84,23.0,13.0,49.528,96.368,7.0,7.0,False,False,False,0.0,32.664,,heavy_rain,30.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
169-2026-07-07-L02,169,2026-07-07,Tuesday,between_activities,activity-169-2026-07-07-003,social_leisure,Z3,Z1,2026-07-07 12:36:59.820000,2026-07-07 13:30:00,2026-07-07 12:00:00,2026-07-07 12:36:59.820000,False,10.0,2026-07-07 13:20:02.659800,2026-07-07 13:20:02.659800,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:36:59.820000,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,28.047,43.047,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,15.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
169-2026-07-07-L03,169,2026-07-07,Tuesday,return_home,activity-169-2026-07-07-003,return_home,Z1,Z8,2026-07-07 15:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,64.915,81.915,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,17.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
17-2026-07-07-L01,17,2026-07-07,Tuesday,outbound,activity-17-2026-07-07-003,work,Z7,Z4,2026-07-07 08:05:08.580000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:05:08.580000,False,5.0,2026-07-07 09:24:28.042020,2026-07-07 09:24:28.042020,0.0,True,True,False,False,False,,True,False,walk,bus,1,31.805,5.714,12.0,14.091,2.0,42.519,0.0,0.0,0.0,10.0,31.805,12.0,5.714,0.0,2026-07-07 08:05:08.580000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.214,0.0,10.214,22.0,5.0,42.11,79.324,7.0,7.0,False,False,False,0.0,27.207,,heavy_rain,27.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
17-2026-07-07-L02,17,2026-07-07,Tuesday,between_activities,activity-17-2026-07-07-004,shopping,Z4,Z7,2026-07-07 18:10:48.540000,2026-07-07 19:30:00,2026-07-07 17:30:00,2026-07-07 18:10:48.540000,False,5.0,2026-07-07 19:25:17.215080,2026-07-07 19:25:17.215080,0.0,True,True,False,False,False,,True,False,walk,bus,1,21.059,4.8,8.0,8.259,2.0,48.419,0.0,0.0,0.0,15.0,21.059,8.0,4.8,0.0,2026-07-07 18:10:48.540000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.2,0.0,10.2,23.0,5.0,36.278,74.478,7.0,7.0,False,False,False,0.0,29.762,,heavy_rain,27.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
17-2026-07-07-L03,17,2026-07-07,Tuesday,return_home,activity-17-2026-07-07-004,return_home,Z7,Z7,2026-07-07 21:00:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,13.727,23.727,24.23,24.23,False,False,False,0.0,29.677,0.356757,normal,8.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
171-2026-07-07-L01,171,2026-07-07,Tuesday,outbound,activity-171-2026-07-07-001,out_of_home_family_activity,Z7,Z4,2026-07-07 12:31:58.860000,2026-07-07 13:30:00,2026-07-07 11:30:00,2026-07-07 12:31:58.860000,False,10.0,2026-07-07 13:49:00.352380,2026-07-07 13:49:00.352380,19.006,False,True,True,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:31:58.860000,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,60.025,77.025,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,17.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
171-2026-07-07-L02,171,2026-07-07,Tuesday,return_home,activity-171-2026-07-07-001,return_home,Z4,Z7,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,58.419,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk,True,5.4,0.0,5.4,25.0,0.0,28.019,58.419,5.0,5.0,False,False,False,0.0,35.001,,heavy_rain,25.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
174-2026-07-07-L01,174,2026-07-07,Tuesday,outbound,activity-174-2026-07-07-001,out_of_home_family_activity,Z3,Z3,2026-07-07 13:05:25.020000,2026-07-07 14:00:00,2026-07-07 12:00:00,2026-07-07 13:05:25.020000,False,10.0,2026-07-07 13:50:02.809920,2026-07-07 13:50:02.809920,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:05:25.020000,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,29.63,44.63,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,15.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
174-2026-07-07-L02,174,2026-07-07,Tuesday,return_home,activity-174-2026-07-07-001,return_home,Z3,Z3,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,44.972,56.972,2.0,2.0,False,False,False,0.0,11.841,1.111111,heavy_rain,12.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
175-2026-07-07-L01,175,2026-07-07,Tuesday,outbound,activity-175-2026-07-07-003,shopping,Z8,Z2,2026-07-07 09:48:37.740000,2026-07-07 11:00:00,2026-07-07 09:00:00,2026-07-07 09:48:37.740000,False,10.0,2026-07-07 10:50:58.697280,2026-07-07 10:50:58.697280,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:48:37.740000,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,10.0,0.0,45.492,62.349,2.0,2.0,False,False,False,0.0,14.732,0.761844,heavy_rain,16.857,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
175-2026-07-07-L02,175,2026-07-07,Tuesday,return_home,activity-175-2026-07-07-003,return_home,Z2,Z8,2026-07-07 13:00:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:00:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,37.293,54.293,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,17.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
176-2026-07-07-L01,176,2026-07-07,Tuesday,outbound,activity-176-2026-07-07-002,visit,Z7,Z3,2026-07-07 08:22:35.640000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:22:35.640000,False,5.0,2026-07-07 09:56:20.842860,2026-07-07 09:56:20.842860,0.0,True,True,False,False,False,,True,False,walk,bus,1,21.161,4.8,8.0,8.361,2.0,67.592,0.0,0.0,0.0,10.0,21.161,8.0,4.8,0.0,2026-07-07 08:22:35.640000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,9.3,0.0,9.3,18.0,15.0,51.453,93.753,7.0,7.0,False,False,False,0.0,31.236,,heavy_rain,22.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
176-2026-07-07-L02,176,2026-07-07,Tuesday,return_home,activity-176-2026-07-07-002,return_home,Z3,Z7,2026-07-07 12:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:00:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,8.0,92.315,115.315,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,15.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
178-2026-07-07-L01,178,2026-07-07,Tuesday,outbound,activity-178-2026-07-07-002,visit,Z2,Z3,2026-07-07 08:21:13.980000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:21:13.980000,False,10.0,2026-07-07 09:59:51.319560,2026-07-07 09:59:51.319560,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:21:13.980000,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,86.622,98.622,2.0,2.0,False,False,False,0.0,11.549,1.146405,heavy_rain,12.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
178-2026-07-07-L02,178,2026-07-07,Tuesday,between_activities,activity-178-2026-07-07-003,social_leisure,Z3,Z1,2026-07-07 15:36:59.820000,2026-07-07 16:30:00,2026-07-07 14:30:00,2026-07-07 15:36:59.820000,False,10.0,2026-07-07 16:20:02.659800,2026-07-07 16:20:02.659800,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:36:59.820000,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,28.047,43.047,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,15.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
178-2026-07-07-L03,178,2026-07-07,Tuesday,return_home,activity-178-2026-07-07-003,return_home,Z1,Z2,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,37.394,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,12.894,37.394,4.0,4.0,False,False,False,0.0,34.998,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
18-2026-07-07-L01,18,2026-07-07,Tuesday,outbound,activity-18-2026-07-07-002,work,Z6,Z1,2026-07-07 06:40:17.160000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:40:17.160000,False,5.0,2026-07-07 08:30:04.102500,2026-07-07 08:30:04.102500,0.068,True,True,False,False,False,,False,False,bus,bus,2,57.066,14.987,20.0,22.079,4.0,42.716,36.705,12.0,10.987,0.0,20.361,8.0,4.0,0.0,2026-07-07 06:40:17.160000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,18.587,0.0,18.587,20.0,10.0,61.195,109.782,9.0,9.0,False,False,False,0.0,26.686,,normal,34.987,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
18-2026-07-07-L02,18,2026-07-07,Tuesday,return_home,activity-18-2026-07-07-002,return_home,Z1,Z6,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,32.622,6.857,12.0,13.765,2.0,53.616,0.0,0.0,0.0,10.0,32.622,12.0,6.857,0.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,11.357,0.0,11.357,22.0,5.0,52.881,91.238,7.0,7.0,False,False,False,0.0,29.01,,heavy_rain,28.857,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
